7347,20
5018,88
6932,24
2925,97
13245,11
3881,36
10065,72
19032,83
13236,90
19002,13
6633,63
11611,0
19382,69
21350,48
6173,69
7719,0
15332,41
989,36
14557,9
240,87
5399,32
9557,12
7000,11
531,44
14032,93
19154,15
9130,57
15358,6
4451,49
22190,41
8914,80
22552,27
15526,50
3804,37
15839,13
12954,36
5276,47
20681,35
1504,40
4521,87
17653,42
21077,57
3687,38
3858,39
15752,29
4822,69
8537,10
11028,32
9393,42
8502,51
18516,31
13630,76
21213,57
1035,53
20894,88
19979,18
15549,64
1922,21
24869,12
9091,93
13661,23
7648,86
3804,91
1445,26
7827,13
16474,0
21772,42
14541,97
22692,22
11686,89
22661,27
13939,27
15056,64
2672,31
6565,67
8345,78
6144,67
19363,36
21981,63
14537,2
23832,96
22495,56
7009,68
12593,65
6661,51
15065,42
2272,92
11458,77
20120,92
12763,2
24169,2
16991,36
15941,15
10240,19
21540,38
10111,60
620,16
4122,56
16059,91
10097,63
24037,40
16432,30
20578,76
370,96
11039,69
1252,17
10026,81
23610,89
11057,28
6804,8
22452,86
12979,93
21067,82
16190,87
1040,47
3567,84
19470,97
18340,9
718,55
8055,2
19077,67
12921,52
19803,8
0,97
10014,3
18898,18
17182,67
6192,47
667,16
10442,42
16588,81
1696,14
18647,81
11544,52
149,79
15904,90
1373,8
2066,8
10587,28
14956,11
768,12
11660,3
8532,63
13333,18
16324,27
14312,36
13417,5
1474,79
22934,77
5609,57
3056,45
254,22
12679,32
13778,46
16871,98
12374,90
5886,43
3848,82
246,39
1218,97
5612,14
21786,14
21540,41
12793,83
22584,34
14608,63
21992,26
5964,53
4675,55
10128,63
10252,43
1341,49
541,29
7267,99
6293,73
4199,70
11535,77
16988,6
23458,77
16147,3
22085,74
2237,74
4733,10
12716,99
17412,53
8419,73
17094,22
11942,74
15056,85
7786,36
22372,6
9529,23
19503,8
17631,83
17109,60
15844,43
7208,12
11920,59
4189,25
3880,26
6026,34
19752,87
8700,99
19269,86
19909,63
23684,2
21701,34
20431,41
20069,96
10651,60
9118,19
17650,9
7991,17
6418,1
8182,99
6107,80
11514,98
24265,52
11010,30
20369,57
15131,67
16697,10
12636,71
22585,91
6374,56
8976,36
9906,45
6592,54
12722,52
24843,69
3965,85
1378,14
16407,68
9623,81
3599,18
9847,56
12897,64
10098,44
19351,17
17876,9
5859,24
21969,38
14040,91
15433,21
21739,98
23403,1
23427,5
16358,22
602,85
11771,39
11650,33
22666,69
13371,91
13331,43
22521,77
11307,0
18002,89
936,82
15220,54
4729,60
24862,54
14287,31
13212,2
2916,90
19608,12
22444,26
14524,53
6712,68
8258,79
9237,99
17963,44
23283,95
7598,93
8664,2
11110,81
7141,79
21220,25
17474,58
1433,60
22238,89
12423,7
20017,69
17466,39
22901,2
20827,56
8142,1
7710,91
24692,57
21984,85
1177,39
1047,53
11871,5
2609,25
19869,61
869,42
16220,31
4846,15
16665,69
10244,72
19782,59
20714,35
15176,84
12296,13
13067,72
24213,58
14847,77
18794,31
8497,46
22233,62
5885,82
11335,95
780,80
24131,87
2443,31
19404,87
15698,71
5180,57
2802,36
17874,10
5916,53
11167,36
14742,32
20731,37
10695,34
13163,54
18773,86
15586,58
917,33
17971,84
16487,57
13751,69
21587,12
1893,99
478,67
21993,8
3151,99
1699,60
1563,40
15166,36
18237,16
16635,41
1174,47
24485,40
6484,52
3580,60
4407,30
1863,69
24646,90
8385,34
21528,9
14037,73
7338,58
6001,79
5506,12
4579,87
16987,30
16381,73
17336,56
549,52
13572,33
3515,4
11519,52
13208,51
8646,65
16644,20
16511,25
6295,28
21543,5
15637,30
11551,53
2146,84
14970,66
7595,8
16368,38
4752,79
15840,12
15749,98
14309,43
16663,90
18223,44
13896,81
4219,10
13313,93
7261,86
90,37
7910,83
23496,91
14372,65
13706,36
9897,60
10373,66
18853,92
7509,72
3880,86
3458,34
24066,1
22410,16
7429,5
20108,21
20017,18
8460,36
213,74
107,43
18645,91
10485,78
16151,71
14131,97
4565,86
9323,87
5376,86
15201,29
22233,76
16458,0
547,72
20266,39
11768,95
499,4
7525,46
10606,18
16210,70
17459,25
15722,72
15688,69
15323,60
19177,11
7216,34
5201,51
22683,6
20666,28
22189,87
5054,73
7458,63
18049,83
3452,41
22526,78
20025,56
13214,61
13957,54
17108,61
6091,34
23654,81
18997,1
17089,75
11119,64
20964,63
13583,70
19319,63
19559,86
2553,78
876,81
16048,89
2174,75
11294,85
2980,32
22186,27
17867,73
727,97
18949,53
11872,2
5811,68
5095,37
21129,26
14598,51
23441,33
7753,69
275,15
6028,65
23369,68
19337,10
21404,55
13443,5
13929,12
19830,75
11784,99
21937,62
19849,25
19027,23
7808,91
23646,78
21289,87
10288,67
11848,88
22404,77
9924,60
17010,52
5924,97
7341,42
16806,27
12045,95
5610,19
2751,11
20973,10
21323,49
22429,64
11320,72
16705,38
2593,44
17023,99
11288,46
1153,4
11152,87
1427,85
11673,96
602,67
12896,56
11220,17
24344,25
21439,46
17957,93
8665,54
14839,71
12008,78
5753,96
11096,17
9912,74
3009,41
12389,33
20390,75
9080,30
17889,12
18623,93
576,88
2240,64
14818,62
8991,15
24016,53
3719,78
13646,33
21664,62
6143,79
23880,38
19945,45
9937,25
9239,41
23608,71
5184,9
11438,64
10738,5
22140,71
12653,90
12703,15
9788,30
23607,46
5625,19
2388,47
10418,97
3618,17
11721,23
21890,83
13157,23
5963,21
1025,53
20151,42
2821,99
12114,19
9466,33
23543,98
2135,86
12258,56
2734,96
18498,1
16198,65
11455,22
17892,77
15429,5
21864,63
9359,68
16548,64
17956,80
16427,93
18104,5
81,25
24271,94
4380,19
10596,91
12160,39
24546,52
2265,27
9934,23
1425,49
7901,59
1215,13
11958,23
3651,0
3574,28
12904,75
1788,21
4350,36
22857,40
18146,9
22579,68
6434,61
10759,29
14143,2
14458,64
13471,3
21075,32
3046,70
1950,42
24536,23
14029,96
19857,11
12571,5
18813,40
11333,59
21769,4
4145,87
7070,83
21282,11
18170,37
21961,75
1249,41
10476,36
9338,40
15727,98
12705,14
14051,13
5074,30
8415,97
4711,47
13661,59
4089,29
11724,50
5265,93
8426,47
22605,98
12214,76
20575,94
2647,46
23091,96
3045,61
17784,36
16550,27
21334,2
4983,19
24442,17
18755,29
22423,15
6551,36
2654,50
692,98
1826,33
192,8
12016,42
383,52
13174,75
11460,55
11139,13
10241,81
21168,69
13778,30
10625,45
23069,28
18344,42
11032,59
7755,37
9815,92
17101,67
22141,7
5231,39
12970,88
16238,3
7460,15
17561,41
8729,77
15691,76
23861,85
7318,1
24141,94
4335,37
2618,77
23973,1
9788,69
12316,43
18020,54
6216,96
9585,48
7480,88
23300,39
19606,35
21248,22
21803,34
12501,92
19695,58
2780,14
19914,28
6060,20
2154,49
8161,54
5201,67
8405,14
11213,57
1104,80
6,96
4703,35
19729,38
10511,3
1270,14
17604,93
3175,34
15453,93
4783,8
15298,89
5448,73
11055,78
4273,45
18054,50
21168,9
17644,84
7119,18
24679,53
6911,90
8635,63
6617,48
10990,97
6312,48
21170,82
4851,85
9027,62
14624,42
12885,92
13476,51
19238,0
13651,4
10466,8
10438,44
45,46
8875,9
91,31
12516,67
6042,36
16527,28
24087,37
12256,18
22589,23
22783,49
23793,5
15637,5
8580,68
11835,92
10685,46
12494,72
23935,37
19382,23
14345,45
8359,48
5229,8
24614,31
2549,95
10501,5
19350,5
598,1
8207,98
6938,39
11389,4
21948,52
16871,28
13160,27
2165,68
23116,30
9946,2
24476,52
4221,26
9980,18
19821,64
3656,85
15814,0
16658,24
13699,79
1628,66
13043,36
18517,56
8950,41
23636,35
24262,30
8832,76
12399,67
22793,67
13394,59
1610,25
17752,80
23381,50
11140,6
22685,23
2532,64
420,87
2170,75
20346,3
21341,82
6119,48
434,29
6235,11
14816,28
16041,80
19378,4
10132,20
9671,47
5366,58
9360,1
21160,32
7913,96
22793,74
18175,61
12421,16
9411,79
21319,96
24789,3
9434,51
20759,39
8996,26
19424,10
24271,19
12095,87
10356,55
18736,90
21689,74
20321,28
12296,1
20967,68
2130,11
13485,17
12260,68
3950,37
6342,35
11271,79
18494,35
19606,46
21192,88
15360,32
23093,39
17518,20
5773,29
21363,12
19887,17
13902,62
17870,49
13648,49
22425,15
995,60
18849,96
7945,10
8088,88
7153,0
18389,38
10567,26
19350,37
19302,64
9167,86
9781,97
14240,34
17786,79
2245,64
5907,6
21871,49
14483,26
6577,72
12273,57
20730,40
17030,77
1480,30
11645,7
14842,1
3210,40
13050,74
7591,51
993,14
4759,14
21016,3
12013,91
16711,1
20343,21
20454,65
12645,58
19108,8
10333,36
22455,85
11522,19
5548,19
21449,10
2796,39
1128,36
9756,7
12542,69
9778,89
22577,35
11884,30
8950,6
22080,92
12500,66
6275,62
6255,26
20232,93
13529,73
6553,72
3875,33
10793,91
21632,19
19710,95
3943,38
9199,53
15578,43
2439,35
8785,84
17746,47
5804,35
9132,78
13095,35
3670,21
1567,2
3436,97
19499,0
12704,85
9795,48
3651,37
21682,65
20221,94
10150,8
1483,11
1453,56
6197,23
13681,90
15240,8
14426,47
17577,86
22199,4
6361,21
9979,81
21114,10
17012,26
19470,84
14369,70
20534,0
118,58
20626,29
16458,2
16145,35
19154,2
14951,81
10910,59
4230,43
11844,76
20355,74
20145,28
24040,90
6088,5
12354,35
24131,25
24206,1
12053,19
17701,90
8845,56
6440,10
7313,15
10426,52
24399,38
4278,81
8557,19
15088,1
5103,74
21456,22
21139,27
2251,10
9113,8
19739,82
15334,87
13332,13
10598,43
21762,27
23725,78
2469,29
4527,77
19559,66
11538,1
475,42
20571,66
812,37
3079,4
24263,80
20403,51
12810,82
8603,70
19484,90
20438,19
15495,61
11701,12
6265,25
10165,40
20684,78
3158,59
13515,8
11034,30
17358,33
10424,22
19254,58
24223,46
5837,19
3886,92
17140,43
19289,58
4264,46
10823,77
16818,57
13812,77
22224,97
17025,2
5484,88
19543,71
10607,87
23922,31
458,39
12548,22
14976,54
1388,4
6300,73
16219,76
24592,52
24620,28
6203,78
12710,93
18106,61
20529,84
9204,8
17467,45
13682,22
20738,88
5281,23
24152,94
17776,53
11035,20
21383,73
16947,32
8552,53
22419,35
12345,94
5933,72
16487,97
14350,13
7156,25
20697,51
6549,53
13270,30
20787,86
14466,31
6706,90
10242,42
12095,41
7311,85
8975,44
13529,78
4087,25
3763,96
12630,17
21410,90
22137,2
23690,48
18835,71
3887,34
1154,66
10954,27
11893,31
18954,82
5542,93
12328,71
11278,42
23576,35
10140,34
12987,11
18260,23
5795,41
5547,85
6854,54
5383,92
19694,42
16433,19
18991,87
14020,21
17940,48
9200,16
1587,99
1381,9
14930,44
16725,49
6298,58
19187,29
11376,62
6770,45
3316,94
2182,20
17904,92
24705,97
12139,13
14846,0
21597,2
23544,1
23783,94
2390,29
16874,69
11897,45
5349,34
2876,73
1767,57
1241,39
8672,14
19141,92
21269,50
4227,68
11540,26
16709,95
3574,89
12414,52
23851,44
9226,69
822,11
9136,85
13719,96
19485,3
11161,14
3426,28
9500,82
14829,63
4917,27
18115,90
21214,40
6340,1
17169,6
18755,6
4024,46
14695,14
7963,11
2486,30
15337,18
24603,86
6464,30
12764,72
12438,0
19304,88
3054,24
1645,34
7320,15
2927,78
18996,59
20306,47
9348,34
16435,57
22411,20
13215,17
9909,6
16558,25
12439,13
7288,62
17829,75
22810,35
22235,49
5794,71
4347,68
18895,63
22972,34
14155,74
6767,70
21011,41
22201,55
18916,61
9696,15
13819,59
11336,93
17238,74
21404,66
6877,60
13562,69
10082,20
560,69
8445,5
15069,49
20041,65
18297,74
23352,57
10753,3
510,13
22051,23
12220,53
13776,23
16482,35
4778,82
21750,10
23038,74
12447,81
17518,93
20908,92
6087,12
15631,19
18036,68
4584,82
23028,66
17183,38
10152,70
23004,15
20829,21
13149,38
3645,67
3822,14
7436,13
3693,55
2841,95
7177,17
15507,15
11237,6
9830,85
16719,56
14128,81
1817,90
11906,69
19129,12
5127,49
4092,3
10487,54
3447,88
5555,35
24486,53
8689,23
7905,86
15386,80
12980,8
944,24
14746,19
11963,75
16794,26
6235,50
7219,19
11688,8
7099,73
10006,96
2950,26
4983,0
24444,22
7207,36
3729,65
19982,68
9762,13
23539,18
12633,86
21798,71
11302,24
1395,56
23026,92
7893,82
946,57
17351,76
1409,66
11722,12
15328,13
18251,80
6074,35
11875,88
2887,7
13498,72
18399,87
17991,15
5182,14
14364,65
6360,71
20733,11
3774,78
7914,14
23376,74
3414,31
6346,90
22901,46
20647,13
13806,50
4053,74
10367,35
8744,72
15229,76
24229,55
18680,85
3040,5
1699,38
6317,78
18968,77
23734,22
8873,72
4432,2
20051,96
111,25
7300,39
17794,69
18576,59
10026,47
14768,98
21621,15
23672,6
7981,61
12973,76
8051,9
126,46
12892,34
17337,94
6887,49
7894,41
20306,15
24143,72
9678,60
10024,89
14610,78
15878,74
6380,22
11519,19
24575,57
558,88
153,31
1532,76
10254,27
6759,50
24140,19
11927,24
5675,88
3324,3
5331,43
851,68
5370,52
17724,94
8819,45
23495,94
6174,79
8848,97
6691,52
13389,26
4208,5
17772,0
18167,86
3865,35
8095,31
20779,1
485,55
14979,27
17944,1
8179,3
7256,4
6840,4
11041,44
1980,14
2570,34
21553,65
13015,66
20473,43
8176,89
12247,76
16031,67
13083,69
18331,1
6660,60
16594,17
1559,11
12750,84
17381,6
510,78
23535,94
5759,36
12313,5
13895,12
22009,36
17553,66
17729,93
5395,87
14610,70
11891,43
10008,72
6216,31
18500,13
14744,98
8986,10
20388,86
20041,34
21156,39
21551,37
734,39
16058,8
8935,19
20944,96
23732,61
10367,97
8380,41
20309,43
8152,78
12644,75
12901,72
2411,2
3394,74
9248,44
13990,67
9755,99
17783,20
15428,40
3689,58
7831,6
22860,38
21469,39
8881,11
3823,51
21852,15
909,74
1829,13
1514,46
17654,27
5403,16
11940,77
21908,20
20047,59
3108,12
16539,7
18685,80
6665,47
15786,9
5870,10
5924,5
1833,37
20262,15
6392,18
24805,49
15985,48
4100,21
5477,96
5055,56
15861,45
15693,9
10054,0
24171,4
16163,42
9209,59
16851,8
16536,4
9408,18
2870,78
22730,87
24707,86
20222,76
17122,16
24180,52
21463,66
6620,0
16168,68
2954,65
23381,38
14929,49
11582,77
7251,61
20795,0
23849,10
19367,97
7320,90
10187,77
14944,28
16415,15
10961,16
3604,60
19754,72
22642,91
19215,20
7288,34
3597,60
4212,53
18055,92
1313,55
1899,60
4220,30
18368,88
4763,56
13281,75
18341,8
20890,80
18390,63
9550,8
10919,27
5322,18
21237,72
11077,11
23678,47
5670,96
19034,48
12133,20
10941,55
6346,68
11753,64
6912,96
358,46
11803,82
21050,5
6285,76
5821,44
15597,93
2006,72
1457,62
21582,94
145,40
22118,79
1046,79
7521,58
22615,27
131,5
2398,29
4959,3
19231,94
5988,75
22774,61
3067,16
6131,88
21713,40
8900,86
24418,58
7820,62
3607,12
23881,97
23,26
7807,91
18690,84
3701,27
21958,28
2569,5
4590,85
11816,98
1737,31
23923,83
14058,81
17174,52
17736,3
16234,61
22538,53
19895,11
5906,25
21761,80
19895,31
18834,49
9693,84
10637,2
17007,72
16221,1
6080,96
10437,85
5000,14
12086,56
17729,8
11607,1
2343,66
6193,14
18165,40
2247,17
19117,77
24074,20
12713,19
399,2
4899,92
15148,11
7293,8
8821,5
8772,16
20329,43
21119,54
11421,18
3133,85
23715,15
1228,65
13268,14
21837,85
21681,93
14626,31
9256,0
19190,17
9215,69
2317,72
5659,28
22508,2
13038,3
20319,23
22190,93
17003,56
18988,16
7519,11
11717,90
5622,1
20240,6
15078,9
5562,45
7136,44
18042,91
15708,71
1433,35
1304,26
7399,86
23525,88
15544,7
8216,65
2743,94
4376,17
10326,22
9180,75
2800,6
1570,80
6150,58
3695,18
13434,31
2378,91
10555,17
7382,57
12496,64
1188,95
14118,10
9687,70
11893,75
16552,72
24001,48
4514,48
16097,5
10600,94
110,37
21459,73
10460,68
22996,87
17521,76
24405,80
12363,99
1837,5
18151,69
12843,81
24830,35
18139,41
14362,77
4886,58
6910,65
2189,65
6769,55
15005,36
18128,27
12345,70
4377,24
3749,27
23658,57
24610,71
1168,90
23324,9
6793,30
17571,88
21209,48
5347,5
20970,23
651,99
2672,60
7907,34
7912,32
22435,97
24134,49
4586,86
8327,1
20625,86
15998,41
13496,28
12570,78
6932,70
5096,13
23100,99
3653,77
7617,63
20901,62
14085,73
14958,48
8362,63
7807,85
5530,86
661,0
9218,91
24789,97
8712,29
13261,94
1874,47
11892,33
13123,70
10388,69
11741,69
21928,39
5260,49
21353,84
13551,36
6288,49
7472,5
17501,88
14281,50
2163,57
19364,72
1446,11
17182,91
16387,99
17594,11
8060,45
16433,92
7230,58
3787,47
15024,19
18148,89
14940,97
4306,32
14315,95
11100,62
14836,99
19363,86
3329,62
6750,20
16532,68
22468,84
22462,81
9961,62
21598,26
14055,66
5084,89
6333,23
11208,25
8765,30
5538,75
8646,39
15044,50
20376,9
5128,28
16045,77
4467,42
22874,15
21187,91
16916,60
12023,72
13576,22
17055,49
7940,18
18731,21
15127,91
7890,55
2721,94
3626,57
4201,28
7173,54
17590,50
5357,47
5005,72
18552,6
8849,8
16971,69
12239,98
1434,44
21835,78
12774,56
9968,7
1793,56
9798,45
24208,19
3230,47
3030,76
5510,34
24525,38
13812,96
12689,57
24351,42
8706,66
15410,98
8690,61
18254,72
17327,93
13465,62
5003,54
5282,21
8180,2
20547,49
5862,1
5953,77
4018,52
7288,11
21348,6
20135,19
12249,95
21693,74
23951,63
4502,72
21357,42
13047,65
15911,68
22392,12
13938,44
13793,43
14125,90
5010,19
12818,85
22182,69
18896,57
21225,87
22204,17
9678,0
11406,96
13364,65
7605,53
4483,9
7704,64
7187,99
12745,15
13615,5
12952,26
16898,66
1534,6
14415,91
17280,26
24347,1
7474,92
19623,56
6931,25
20731,24
1431,80
21226,46
11844,31
10880,40
12080,29
1990,14
24180,24
5821,54
2766,50
24282,1
10550,59
6495,53
13235,25
17224,0
20384,81
22195,10
14643,21
12345,69
15980,55
5081,22
13512,51
1106,99
17335,24
2605,93
24216,79
14791,85
13705,50
5803,35
6466,71
4055,60
18269,69
21916,51
2720,79
17542,95
23692,30
14925,56
20878,87
6079,16
24803,1
23194,78
13096,56
14200,60
8144,54
12566,90
24246,52
22910,48
2426,40
9958,40
9586,27
22046,35
17180,0
10101,68
5801,93
5715,84
13996,46
15262,22
17596,33
9640,87
11105,73
2579,68
8692,48
10784,95
13004,56
9637,52
19734,62
20053,86
5139,30
13749,66
20014,54
925,3
11052,52
5400,75
16662,17
8079,81
20118,91
5049,87
12443,26
8304,17
10557,63
2692,7
7973,59
22731,99
22776,2
7872,63
15609,81
15599,75
24638,56
17120,24
16783,87
24359,10
8684,40
5583,23
14699,25
14055,58
14083,49
15736,61
22237,23
8245,43
959,52
22943,80
16221,56
6499,31
5256,53
514,16
9846,4
12976,40
15306,38
12939,34
9037,95
20739,86
12814,18
7216,22
9795,76
9709,26
11438,48
4171,84
10515,31
9245,19
5662,8
16664,56
23523,87
13519,91
10790,80
9799,45
22505,60
17140,3
21525,19
11716,35
4666,88
4682,16
19538,27
20146,64
207,30
8450,47
5599,4
16218,0
24770,89
20045,72
5459,49
11028,68
10027,6
91,9
20071,68
7159,54
8101,50
22721,52
17578,2
13504,74
4013,53
7928,28
24102,98
15628,51
735,37
13857,63
13483,33
23819,19
6581,96
8416,16
22673,28
3753,47
3730,49
8635,28
15799,9
1429,87
19545,14
19646,47
2995,77
17673,42
22557,19
19467,57
1797,76
17742,58
21428,12
6485,33
11386,1
23825,35
9042,84
19109,66
19180,24
8649,19
17189,0
1372,92
2894,68
16549,0
23267,58
22826,9
8846,25
3146,99
21603,66
22366,22
11990,32
5074,24
16453,60
24231,38
18115,74
8209,39
5187,61
10956,65
3338,35
17999,1
13707,4
3657,71
10993,19
2509,96
545,1
17680,75
22368,35
18776,95
4531,77
5062,76
15636,46
18193,72
10355,59
18595,52
12368,67
17666,54
22705,76
4802,7
13071,17
6937,86
20732,30
21342,51
24704,72
8555,46
8952,99
24700,83
20922,30
24703,66
4769,68
10470,17
2113,34
7047,58
9605,69
23771,13
5301,12
8576,47
18524,22
24835,44
22074,50
6970,55
9728,1
17418,54
5444,55
1096,60
14307,89
12135,96
15871,26
7847,82
24870,84
24372,11
8876,56
8099,2
22422,6
5974,9
21965,15
16677,36
7841,86
12102,19
5405,64
4949,33
16051,33
16353,70
11646,10
18477,57
12005,85
24225,70
1119,33
17139,96
20500,69
12211,52
5652,18
23026,35
12617,20
3745,85
14606,47
20340,71
23534,61
700,85
11305,42
12920,70
12633,95
694,18
11790,65
15889,38
10083,73
17760,66
10203,46
1106,35
1115,13
23607,21
14738,97
1815,81
581,75
13002,46
24363,10
9599,66
12307,90
579,25
1640,24
10792,55
17085,11
543,45
20067,30
5164,56
11338,61
1573,42
17604,27
1853,30
2517,28
15321,36
16640,29
20208,84
482,39
7916,30
19984,94
1094,17
9069,41
11137,59
17084,62
119,99
12786,69
11550,58
10563,25
21885,91
2424,79
21090,5
22238,22
6255,63
6377,68
9906,16
16476,34
1158,90
4247,56
22486,54
2831,96
2430,11
5357,54
21868,38
12954,2
16205,98
20732,27
11405,26
9619,96
9386,65
22661,42
2569,57
16310,50
626,97
21602,91
2532,12
14249,86
20496,95
24733,29
5081,34
15713,24
7868,54
3277,6
14724,25
17028,67
9169,85
5417,71
1657,76
24410,65
11444,92
1130,39
23625,77
256,96
8738,65
20233,86
1461,88
23906,95
24550,86
19620,50
10646,17
23798,95
22912,13
2387,29
15173,61
10690,32
5438,47
17962,86
16013,34
11560,22
2299,71
12702,61
3988,13
12131,58
11731,32
22772,2
7369,92
7642,35
17194,12
10639,84
1378,46
14004,44
4909,55
9288,63
2343,15
3433,14
20345,84
12938,26
18524,47
7764,49
13977,87
9217,33
20481,78
10757,34
36,18
